"Men's best companion. Often referred as ""My wife"".",any form of transportation that does not requre much human effort.,0.840665461
"(noun)
a Glen Ellyn Mom, usually involves themselves in the following activites:
-Book Clubs
-Bible Clubs
-Dinner Clubs
-Bible Studies
-Yoga groups
-Go on walks with friends to ""chat""
-Gossip about anything and everything
-Stay at home, let the husband do all the work
-Garden and make it look like they care
-Go to salon about 3 time a week
-Sit at home all day and do nothing because they're filthy rich and dumb
-Buy nice things for the pets
-Gossip some more
-Gossip more, about their kids and random kids they don't know
-Complain about everything wrong in their perfect Glen Ellyn life","Jewel; Just her name takes your breath away by its uniqueness and beauty. Her flaws are none, and her heart is that of a new born child. Complete innocence and purity. Her outward appearance is that which is most pleasing upon the eyes. And if not careful, one might mistake her for an Angel itself. Her elegant ways of life might make one feel petty and of no worth compared to one of such beauty and stature. But her words are as pleasing as harmonies music to the ears. And with love and kindness she can melt your scars and pain away into the past. Making one to feel as though they have reached a heaven in which no pain or bad things exsist. She is loyal till death, and never would compromise a relationship. She is honest and that of good heart. But is easily hurt and made to cry. But fear not, for she yearns only to forgive and forget, so all that remains is peace and happiness. If you had to describe Jewel in one simple word, it would have to simply be, Perfect.",0.595295509
"(noun)
a Glen Ellyn Mom, usually involves themselves in the following activites:
-Book Clubs
-Bible Clubs
-Dinner Clubs
-Bible Studies
-Yoga groups
-Go on walks with friends to ""chat""
-Gossip about anything and everything
-Stay at home, let the husband do all the work
-Garden and make it look like they care
-Go to salon about 3 time a week
-Sit at home all day and do nothing because they're filthy rich and dumb
-Buy nice things for the pets
-Gossip some more
-Gossip more, about their kids and random kids they don't know
-Complain about everything wrong in their perfect Glen Ellyn life",Most loved! Beautiful and Rare.,0.7776759
"(noun)
a Glen Ellyn Mom, usually involves themselves in the following activites:
-Book Clubs
-Bible Clubs
-Dinner Clubs
-Bible Studies
-Yoga groups
-Go on walks with friends to ""chat""
-Gossip about anything and everything
-Stay at home, let the husband do all the work
-Garden and make it look like they care
-Go to salon about 3 time a week
-Sit at home all day and do nothing because they're filthy rich and dumb
-Buy nice things for the pets
-Gossip some more
-Gossip more, about their kids and random kids they don't know
-Complain about everything wrong in their perfect Glen Ellyn life","Awesome, wonderful, great, amazing",0.793831408
"A girl who is ridiculously perfect in all aspects of life. A gem is intelligent, witty, adventurous, beautiful, cute, and always classy. Gems are extremely rare, but often get overlooked for dumb girls who are willing to put out on the first date. Please gentlemen! STOP making mistakes!! If you find a gem, and can capture her heart, keep her!",a really unique and sweet person,0.701808575
"A girl who is ridiculously perfect in all aspects of life. A gem is intelligent, witty, adventurous, beautiful, cute, and always classy. Gems are extremely rare, but often get overlooked for dumb girls who are willing to put out on the first date. Please gentlemen! STOP making mistakes!! If you find a gem, and can capture her heart, keep her!",An extremely beautiful and sweet girl,0.667178953
"A girl who is ridiculously perfect in all aspects of life. A gem is intelligent, witty, adventurous, beautiful, cute, and always classy. Gems are extremely rare, but often get overlooked for dumb girls who are willing to put out on the first date. Please gentlemen! STOP making mistakes!! If you find a gem, and can capture her heart, keep her!","Most talented singer, songwriter, poet, guitar player, artist, inspirational person ever to live.",0.755394112
"A girl who is ridiculously perfect in all aspects of life. A gem is intelligent, witty, adventurous, beautiful, cute, and always classy. Gems are extremely rare, but often get overlooked for dumb girls who are willing to put out on the first date. Please gentlemen! STOP making mistakes!! If you find a gem, and can capture her heart, keep her!","A kick ass person who is so amazing and you have to love her she is so beautiful! She is so SEXY!!! she is sweet kind fun energetic funny and she has a NICE ASS!!;)

(also known as Jewels)",0.62432066
"A girl who is ridiculously perfect in all aspects of life. A gem is intelligent, witty, adventurous, beautiful, cute, and always classy. Gems are extremely rare, but often get overlooked for dumb girls who are willing to put out on the first date. Please gentlemen! STOP making mistakes!! If you find a gem, and can capture her heart, keep her!",The most beautiful and amazing person ever to live in this universe. And if you (Kody) have her as a girl you better keep her forever cause she is perfect and you are the luckiest guy EVER!!!,0.602348721
"A girl who is ridiculously perfect in all aspects of life. A gem is intelligent, witty, adventurous, beautiful, cute, and always classy. Gems are extremely rare, but often get overlooked for dumb girls who are willing to put out on the first date. Please gentlemen! STOP making mistakes!! If you find a gem, and can capture her heart, keep her!",Jewel= Goddess,0.835879541
"A girl who is ridiculously perfect in all aspects of life. A gem is intelligent, witty, adventurous, beautiful, cute, and always classy. Gems are extremely rare, but often get overlooked for dumb girls who are willing to put out on the first date. Please gentlemen! STOP making mistakes!! If you find a gem, and can capture her heart, keep her!",a man's balls,0.845143883
"A girl who is ridiculously perfect in all aspects of life. A gem is intelligent, witty, adventurous, beautiful, cute, and always classy. Gems are extremely rare, but often get overlooked for dumb girls who are willing to put out on the first date. Please gentlemen! STOP making mistakes!! If you find a gem, and can capture her heart, keep her!","Jewel; Just her name takes your breath away by its uniqueness and beauty. Her flaws are none, and her heart is that of a new born child. Complete innocence and purity. Her outward appearance is that which is most pleasing upon the eyes. And if not careful, one might mistake her for an Angel itself. Her elegant ways of life might make one feel petty and of no worth compared to one of such beauty and stature. But her words are as pleasing as harmonies music to the ears. And with love and kindness she can melt your scars and pain away into the past. Making one to feel as though they have reached a heaven in which no pain or bad things exsist. She is loyal till death, and never would compromise a relationship. She is honest and that of good heart. But is easily hurt and made to cry. But fear not, for she yearns only to forgive and forget, so all that remains is peace and happiness. If you had to describe Jewel in one simple word, it would have to simply be, Perfect.",0.500424187
"A girl who is ridiculously perfect in all aspects of life. A gem is intelligent, witty, adventurous, beautiful, cute, and always classy. Gems are extremely rare, but often get overlooked for dumb girls who are willing to put out on the first date. Please gentlemen! STOP making mistakes!! If you find a gem, and can capture her heart, keep her!",Most loved! Beautiful and Rare.,0.706578492
"A girl who is ridiculously perfect in all aspects of life. A gem is intelligent, witty, adventurous, beautiful, cute, and always classy. Gems are extremely rare, but often get overlooked for dumb girls who are willing to put out on the first date. Please gentlemen! STOP making mistakes!! If you find a gem, and can capture her heart, keep her!","Awesome, wonderful, great, amazing",0.751614198
"used in dundee
meaning im up for it

(prounced with a g at the start/not said jem)",a really unique and sweet person,0.809208874
"used in dundee
meaning im up for it

(prounced with a g at the start/not said jem)",An extremely beautiful and sweet girl,0.822296535
"used in dundee
meaning im up for it

(prounced with a g at the start/not said jem)","Most talented singer, songwriter, poet, guitar player, artist, inspirational person ever to live.",0.831370497
"used in dundee
meaning im up for it

(prounced with a g at the start/not said jem)","A kick ass person who is so amazing and you have to love her she is so beautiful! She is so SEXY!!! she is sweet kind fun energetic funny and she has a NICE ASS!!;)

(also known as Jewels)",0.712264544
"used in dundee
meaning im up for it

(prounced with a g at the start/not said jem)",The most beautiful and amazing person ever to live in this universe. And if you (Kody) have her as a girl you better keep her forever cause she is perfect and you are the luckiest guy EVER!!!,0.805030327
"used in dundee
meaning im up for it

(prounced with a g at the start/not said jem)",Jewel= Goddess,0.861503323
"used in dundee
meaning im up for it

(prounced with a g at the start/not said jem)",a man's balls,0.872653967
"used in dundee
meaning im up for it

(prounced with a g at the start/not said jem)","Jewel; Just her name takes your breath away by its uniqueness and beauty. Her flaws are none, and her heart is that of a new born child. Complete innocence and purity. Her outward appearance is that which is most pleasing upon the eyes. And if not careful, one might mistake her for an Angel itself. Her elegant ways of life might make one feel petty and of no worth compared to one of such beauty and stature. But her words are as pleasing as harmonies music to the ears. And with love and kindness she can melt your scars and pain away into the past. Making one to feel as though they have reached a heaven in which no pain or bad things exsist. She is loyal till death, and never would compromise a relationship. She is honest and that of good heart. But is easily hurt and made to cry. But fear not, for she yearns only to forgive and forget, so all that remains is peace and happiness. If you had to describe Jewel in one simple word, it would have to simply be, Perfect.",0.706442738
"used in dundee
meaning im up for it

(prounced with a g at the start/not said jem)",Most loved! Beautiful and Rare.,0.870197474
"used in dundee
meaning im up for it

(prounced with a g at the start/not said jem)","Awesome, wonderful, great, amazing",0.839708515
"Something amazing, cool, or fantastic.",a really unique and sweet person,0.492573974
"Something amazing, cool, or fantastic.",An extremely beautiful and sweet girl,0.564922834
"Something amazing, cool, or fantastic.","Most talented singer, songwriter, poet, guitar player, artist, inspirational person ever to live.",0.639352442
"Something amazing, cool, or fantastic.","A kick ass person who is so amazing and you have to love her she is so beautiful! She is so SEXY!!! she is sweet kind fun energetic funny and she has a NICE ASS!!;)

(also known as Jewels)",0.287501533
"Something amazing, cool, or fantastic.",The most beautiful and amazing person ever to live in this universe. And if you (Kody) have her as a girl you better keep her forever cause she is perfect and you are the luckiest guy EVER!!!,0.343504022
"Something amazing, cool, or fantastic.",Jewel= Goddess,0.81616789
"Something amazing, cool, or fantastic.",a man's balls,0.846567867
"Something amazing, cool, or fantastic.","Jewel; Just her name takes your breath away by its uniqueness and beauty. Her flaws are none, and her heart is that of a new born child. Complete innocence and purity. Her outward appearance is that which is most pleasing upon the eyes. And if not careful, one might mistake her for an Angel itself. Her elegant ways of life might make one feel petty and of no worth compared to one of such beauty and stature. But her words are as pleasing as harmonies music to the ears. And with love and kindness she can melt your scars and pain away into the past. Making one to feel as though they have reached a heaven in which no pain or bad things exsist. She is loyal till death, and never would compromise a relationship. She is honest and that of good heart. But is easily hurt and made to cry. But fear not, for she yearns only to forgive and forget, so all that remains is peace and happiness. If you had to describe Jewel in one simple word, it would have to simply be, Perfect.",0.468071004
"Something amazing, cool, or fantastic.",Most loved! Beautiful and Rare.,0.566555692
"Something amazing, cool, or fantastic.","Awesome, wonderful, great, amazing",0.339718734
the nickname of one awesome girl,a really unique and sweet person,0.65581434
the nickname of one awesome girl,An extremely beautiful and sweet girl,0.525934991
the nickname of one awesome girl,"Most talented singer, songwriter, poet, guitar player, artist, inspirational person ever to live.",0.655342589
the nickname of one awesome girl,"A kick ass person who is so amazing and you have to love her she is so beautiful! She is so SEXY!!! she is sweet kind fun energetic funny and she has a NICE ASS!!;)

(also known as Jewels)",0.515889674
the nickname of one awesome girl,The most beautiful and amazing person ever to live in this universe. And if you (Kody) have her as a girl you better keep her forever cause she is perfect and you are the luckiest guy EVER!!!,0.372965286
the nickname of one awesome girl,Jewel= Goddess,0.819658948
the nickname of one awesome girl,a man's balls,0.828252262
the nickname of one awesome girl,"Jewel; Just her name takes your breath away by its uniqueness and beauty. Her flaws are none, and her heart is that of a new born child. Complete innocence and purity. Her outward appearance is that which is most pleasing upon the eyes. And if not careful, one might mistake her for an Angel itself. Her elegant ways of life might make one feel petty and of no worth compared to one of such beauty and stature. But her words are as pleasing as harmonies music to the ears. And with love and kindness she can melt your scars and pain away into the past. Making one to feel as though they have reached a heaven in which no pain or bad things exsist. She is loyal till death, and never would compromise a relationship. She is honest and that of good heart. But is easily hurt and made to cry. But fear not, for she yearns only to forgive and forget, so all that remains is peace and happiness. If you had to describe Jewel in one simple word, it would have to simply be, Perfect.",0.341116229
the nickname of one awesome girl,Most loved! Beautiful and Rare.,0.691434672
the nickname of one awesome girl,"Awesome, wonderful, great, amazing",0.625051227
The best you'll ever get.,a really unique and sweet person,0.667449325
The best you'll ever get.,An extremely beautiful and sweet girl,0.797505559
The best you'll ever get.,"Most talented singer, songwriter, poet, guitar player, artist, inspirational person ever to live.",0.560713737
The best you'll ever get.,"A kick ass person who is so amazing and you have to love her she is so beautiful! She is so SEXY!!! she is sweet kind fun energetic funny and she has a NICE ASS!!;)

(also known as Jewels)",0.650028958
The best you'll ever get.,The most beautiful and amazing person ever to live in this universe. And if you (Kody) have her as a girl you better keep her forever cause she is perfect and you are the luckiest guy EVER!!!,0.437198174
The best you'll ever get.,Jewel= Goddess,0.885577326
The best you'll ever get.,a man's balls,0.841625665
The best you'll ever get.,"Jewel; Just her name takes your breath away by its uniqueness and beauty. Her flaws are none, and her heart is that of a new born child. Complete innocence and purity. Her outward appearance is that which is most pleasing upon the eyes. And if not careful, one might mistake her for an Angel itself. Her elegant ways of life might make one feel petty and of no worth compared to one of such beauty and stature. But her words are as pleasing as harmonies music to the ears. And with love and kindness she can melt your scars and pain away into the past. Making one to feel as though they have reached a heaven in which no pain or bad things exsist. She is loyal till death, and never would compromise a relationship. She is honest and that of good heart. But is easily hurt and made to cry. But fear not, for she yearns only to forgive and forget, so all that remains is peace and happiness. If you had to describe Jewel in one simple word, it would have to simply be, Perfect.",0.514165963
The best you'll ever get.,Most loved! Beautiful and Rare.,0.764944342
The best you'll ever get.,"Awesome, wonderful, great, amazing",0.697985889
"1. Positive: When something/someone resembles the quality of a fine jewel, either in terms of behaviour or appearance.

2. Negative: Used with sarcasm to describe someone/something that is definately not possessing the good/rare qualitites of a precious jewel.
",a really unique and sweet person,0.787610211
"1. Positive: When something/someone resembles the quality of a fine jewel, either in terms of behaviour or appearance.

2. Negative: Used with sarcasm to describe someone/something that is definately not possessing the good/rare qualitites of a precious jewel.
",An extremely beautiful and sweet girl,0.805834183
"1. Positive: When something/someone resembles the quality of a fine jewel, either in terms of behaviour or appearance.

2. Negative: Used with sarcasm to describe someone/something that is definately not possessing the good/rare qualitites of a precious jewel.
","Most talented singer, songwriter, poet, guitar player, artist, inspirational person ever to live.",0.823558731
"1. Positive: When something/someone resembles the quality of a fine jewel, either in terms of behaviour or appearance.

2. Negative: Used with sarcasm to describe someone/something that is definately not possessing the good/rare qualitites of a precious jewel.
","A kick ass person who is so amazing and you have to love her she is so beautiful! She is so SEXY!!! she is sweet kind fun energetic funny and she has a NICE ASS!!;)

(also known as Jewels)",0.690127705
"1. Positive: When something/someone resembles the quality of a fine jewel, either in terms of behaviour or appearance.

2. Negative: Used with sarcasm to describe someone/something that is definately not possessing the good/rare qualitites of a precious jewel.
",The most beautiful and amazing person ever to live in this universe. And if you (Kody) have her as a girl you better keep her forever cause she is perfect and you are the luckiest guy EVER!!!,0.754119393
"1. Positive: When something/someone resembles the quality of a fine jewel, either in terms of behaviour or appearance.

2. Negative: Used with sarcasm to describe someone/something that is definately not possessing the good/rare qualitites of a precious jewel.
",Jewel= Goddess,0.81661687
"1. Positive: When something/someone resembles the quality of a fine jewel, either in terms of behaviour or appearance.

2. Negative: Used with sarcasm to describe someone/something that is definately not possessing the good/rare qualitites of a precious jewel.
",a man's balls,0.902140317
"1. Positive: When something/someone resembles the quality of a fine jewel, either in terms of behaviour or appearance.

2. Negative: Used with sarcasm to describe someone/something that is definately not possessing the good/rare qualitites of a precious jewel.
","Jewel; Just her name takes your breath away by its uniqueness and beauty. Her flaws are none, and her heart is that of a new born child. Complete innocence and purity. Her outward appearance is that which is most pleasing upon the eyes. And if not careful, one might mistake her for an Angel itself. Her elegant ways of life might make one feel petty and of no worth compared to one of such beauty and stature. But her words are as pleasing as harmonies music to the ears. And with love and kindness she can melt your scars and pain away into the past. Making one to feel as though they have reached a heaven in which no pain or bad things exsist. She is loyal till death, and never would compromise a relationship. She is honest and that of good heart. But is easily hurt and made to cry. But fear not, for she yearns only to forgive and forget, so all that remains is peace and happiness. If you had to describe Jewel in one simple word, it would have to simply be, Perfect.",0.514909175
"1. Positive: When something/someone resembles the quality of a fine jewel, either in terms of behaviour or appearance.

2. Negative: Used with sarcasm to describe someone/something that is definately not possessing the good/rare qualitites of a precious jewel.
",Most loved! Beautiful and Rare.,0.81557763
"1. Positive: When something/someone resembles the quality of a fine jewel, either in terms of behaviour or appearance.

2. Negative: Used with sarcasm to describe someone/something that is definately not possessing the good/rare qualitites of a precious jewel.
","Awesome, wonderful, great, amazing",0.812737158
"Used to describe a person in a positive light, like a precious jewel. But can also be used sarcastically or very negatively in some respects.",a really unique and sweet person,0.709244615
"Used to describe a person in a positive light, like a precious jewel. But can also be used sarcastically or very negatively in some respects.",An extremely beautiful and sweet girl,0.77602931
"Used to describe a person in a positive light, like a precious jewel. But can also be used sarcastically or very negatively in some respects.","Most talented singer, songwriter, poet, guitar player, artist, inspirational person ever to live.",0.777368827
"Used to describe a person in a positive light, like a precious jewel. But can also be used sarcastically or very negatively in some respects.","A kick ass person who is so amazing and you have to love her she is so beautiful! She is so SEXY!!! she is sweet kind fun energetic funny and she has a NICE ASS!!;)

(also known as Jewels)",0.550004051
"Used to describe a person in a positive light, like a precious jewel. But can also be used sarcastically or very negatively in some respects.",The most beautiful and amazing person ever to live in this universe. And if you (Kody) have her as a girl you better keep her forever cause she is perfect and you are the luckiest guy EVER!!!,0.688603706
"Used to describe a person in a positive light, like a precious jewel. But can also be used sarcastically or very negatively in some respects.",Jewel= Goddess,0.842770125
"Used to describe a person in a positive light, like a precious jewel. But can also be used sarcastically or very negatively in some respects.",a man's balls,0.899508774
"Used to describe a person in a positive light, like a precious jewel. But can also be used sarcastically or very negatively in some respects.","Jewel; Just her name takes your breath away by its uniqueness and beauty. Her flaws are none, and her heart is that of a new born child. Complete innocence and purity. Her outward appearance is that which is most pleasing upon the eyes. And if not careful, one might mistake her for an Angel itself. Her elegant ways of life might make one feel petty and of no worth compared to one of such beauty and stature. But her words are as pleasing as harmonies music to the ears. And with love and kindness she can melt your scars and pain away into the past. Making one to feel as though they have reached a heaven in which no pain or bad things exsist. She is loyal till death, and never would compromise a relationship. She is honest and that of good heart. But is easily hurt and made to cry. But fear not, for she yearns only to forgive and forget, so all that remains is peace and happiness. If you had to describe Jewel in one simple word, it would have to simply be, Perfect.",0.563425478
"Used to describe a person in a positive light, like a precious jewel. But can also be used sarcastically or very negatively in some respects.",Most loved! Beautiful and Rare.,0.793591969
"Used to describe a person in a positive light, like a precious jewel. But can also be used sarcastically or very negatively in some respects.","Awesome, wonderful, great, amazing",0.786118089
"One of the great rock and roll bands of the 70's and 80's, started by former members of Santana, and fronted (most famously) by Steve Perry.  

The late 70's and early 80's were Journey's most successful period, with songs on the charts such as ""Lights,"" ""Any Way You Want It,"" ""Don't Stop Believin,"" ""Who's Cryin' Now,"" ""Be Good to Yourself,"" and the standard for [power ballads], ""Open Arms.""  

In the following years, there was turmoil in the band, from members getting fired and quitting.  The band reunited briefly in the mid-90's and then continued on without Steve Perry.  A new vocalist was found in Steve Augeri, who has an odd resemblance to Steve Perry, in both looks and in singing.  The band continues to make albums and go on tour.

Last year, Journey got a star on the Hollywood Walk of Fame, with many Journey members from the past and from now present.  ""Don't Stop Believin"" was featured in an episode of ""Family Guy.""  It was also made the official Chicago White Sox anthem on their way to the World Series.        ",To go an an extreme trek or adventure for some vagina,0.791375824
