"Men's best companion. Often referred as ""My wife"".",any form of transportation that does not requre much human effort.,0.159334538952
"(noun)
a Glen Ellyn Mom, usually involves themselves in the following activites:
-Book Clubs
-Bible Clubs
-Dinner Clubs
-Bible Studies
-Yoga groups
-Go on walks with friends to ""chat""
-Gossip about anything and everything
-Stay at home, let the husband do all the work
-Garden and make it look like they care
-Go to salon about 3 time a week
-Sit at home all day and do nothing because they're filthy rich and dumb
-Buy nice things for the pets
-Gossip some more
-Gossip more, about their kids and random kids they don't know
-Complain about everything wrong in their perfect Glen Ellyn life","Most talented singer, songwriter, poet, guitar player, artist, inspirational person ever to live.",0.239462386298
"(noun)
a Glen Ellyn Mom, usually involves themselves in the following activites:
-Book Clubs
-Bible Clubs
-Dinner Clubs
-Bible Studies
-Yoga groups
-Go on walks with friends to ""chat""
-Gossip about anything and everything
-Stay at home, let the husband do all the work
-Garden and make it look like they care
-Go to salon about 3 time a week
-Sit at home all day and do nothing because they're filthy rich and dumb
-Buy nice things for the pets
-Gossip some more
-Gossip more, about their kids and random kids they don't know
-Complain about everything wrong in their perfect Glen Ellyn life","A kick ass person who is so amazing and you have to love her she is so beautiful! She is so SEXY!!! she is sweet kind fun energetic funny and she has a NICE ASS!!;)

(also known as Jewels)",0.307108428116
"(noun)
a Glen Ellyn Mom, usually involves themselves in the following activites:
-Book Clubs
-Bible Clubs
-Dinner Clubs
-Bible Studies
-Yoga groups
-Go on walks with friends to ""chat""
-Gossip about anything and everything
-Stay at home, let the husband do all the work
-Garden and make it look like they care
-Go to salon about 3 time a week
-Sit at home all day and do nothing because they're filthy rich and dumb
-Buy nice things for the pets
-Gossip some more
-Gossip more, about their kids and random kids they don't know
-Complain about everything wrong in their perfect Glen Ellyn life",The most beautiful and amazing person ever to live in this universe. And if you (Kody) have her as a girl you better keep her forever cause she is perfect and you are the luckiest guy EVER!!!,0.295996199119
"(noun)
a Glen Ellyn Mom, usually involves themselves in the following activites:
-Book Clubs
-Bible Clubs
-Dinner Clubs
-Bible Studies
-Yoga groups
-Go on walks with friends to ""chat""
-Gossip about anything and everything
-Stay at home, let the husband do all the work
-Garden and make it look like they care
-Go to salon about 3 time a week
-Sit at home all day and do nothing because they're filthy rich and dumb
-Buy nice things for the pets
-Gossip some more
-Gossip more, about their kids and random kids they don't know
-Complain about everything wrong in their perfect Glen Ellyn life",Jewel= Goddess,0.103149267256
"(noun)
a Glen Ellyn Mom, usually involves themselves in the following activites:
-Book Clubs
-Bible Clubs
-Dinner Clubs
-Bible Studies
-Yoga groups
-Go on walks with friends to ""chat""
-Gossip about anything and everything
-Stay at home, let the husband do all the work
-Garden and make it look like they care
-Go to salon about 3 time a week
-Sit at home all day and do nothing because they're filthy rich and dumb
-Buy nice things for the pets
-Gossip some more
-Gossip more, about their kids and random kids they don't know
-Complain about everything wrong in their perfect Glen Ellyn life",a man's balls,0.141075525703
"(noun)
a Glen Ellyn Mom, usually involves themselves in the following activites:
-Book Clubs
-Bible Clubs
-Dinner Clubs
-Bible Studies
-Yoga groups
-Go on walks with friends to ""chat""
-Gossip about anything and everything
-Stay at home, let the husband do all the work
-Garden and make it look like they care
-Go to salon about 3 time a week
-Sit at home all day and do nothing because they're filthy rich and dumb
-Buy nice things for the pets
-Gossip some more
-Gossip more, about their kids and random kids they don't know
-Complain about everything wrong in their perfect Glen Ellyn life","Jewel; Just her name takes your breath away by its uniqueness and beauty. Her flaws are none, and her heart is that of a new born child. Complete innocence and purity. Her outward appearance is that which is most pleasing upon the eyes. And if not careful, one might mistake her for an Angel itself. Her elegant ways of life might make one feel petty and of no worth compared to one of such beauty and stature. But her words are as pleasing as harmonies music to the ears. And with love and kindness she can melt your scars and pain away into the past. Making one to feel as though they have reached a heaven in which no pain or bad things exsist. She is loyal till death, and never would compromise a relationship. She is honest and that of good heart. But is easily hurt and made to cry. But fear not, for she yearns only to forgive and forget, so all that remains is peace and happiness. If you had to describe Jewel in one simple word, it would have to simply be, Perfect.",0.404704491315
"(noun)
a Glen Ellyn Mom, usually involves themselves in the following activites:
-Book Clubs
-Bible Clubs
-Dinner Clubs
-Bible Studies
-Yoga groups
-Go on walks with friends to ""chat""
-Gossip about anything and everything
-Stay at home, let the husband do all the work
-Garden and make it look like they care
-Go to salon about 3 time a week
-Sit at home all day and do nothing because they're filthy rich and dumb
-Buy nice things for the pets
-Gossip some more
-Gossip more, about their kids and random kids they don't know
-Complain about everything wrong in their perfect Glen Ellyn life",Most loved! Beautiful and Rare.,0.222324100246
"(noun)
a Glen Ellyn Mom, usually involves themselves in the following activites:
-Book Clubs
-Bible Clubs
-Dinner Clubs
-Bible Studies
-Yoga groups
-Go on walks with friends to ""chat""
-Gossip about anything and everything
-Stay at home, let the husband do all the work
-Garden and make it look like they care
-Go to salon about 3 time a week
-Sit at home all day and do nothing because they're filthy rich and dumb
-Buy nice things for the pets
-Gossip some more
-Gossip more, about their kids and random kids they don't know
-Complain about everything wrong in their perfect Glen Ellyn life","Awesome, wonderful, great, amazing",0.206168591882
"A girl who is ridiculously perfect in all aspects of life. A gem is intelligent, witty, adventurous, beautiful, cute, and always classy. Gems are extremely rare, but often get overlooked for dumb girls who are willing to put out on the first date. Please gentlemen! STOP making mistakes!! If you find a gem, and can capture her heart, keep her!",a really unique and sweet person,0.298191424869
"A girl who is ridiculously perfect in all aspects of life. A gem is intelligent, witty, adventurous, beautiful, cute, and always classy. Gems are extremely rare, but often get overlooked for dumb girls who are willing to put out on the first date. Please gentlemen! STOP making mistakes!! If you find a gem, and can capture her heart, keep her!",An extremely beautiful and sweet girl,0.3328210475
"A girl who is ridiculously perfect in all aspects of life. A gem is intelligent, witty, adventurous, beautiful, cute, and always classy. Gems are extremely rare, but often get overlooked for dumb girls who are willing to put out on the first date. Please gentlemen! STOP making mistakes!! If you find a gem, and can capture her heart, keep her!","Most talented singer, songwriter, poet, guitar player, artist, inspirational person ever to live.",0.24460588794
"A girl who is ridiculously perfect in all aspects of life. A gem is intelligent, witty, adventurous, beautiful, cute, and always classy. Gems are extremely rare, but often get overlooked for dumb girls who are willing to put out on the first date. Please gentlemen! STOP making mistakes!! If you find a gem, and can capture her heart, keep her!","A kick ass person who is so amazing and you have to love her she is so beautiful! She is so SEXY!!! she is sweet kind fun energetic funny and she has a NICE ASS!!;)

(also known as Jewels)",0.375679339744
"A girl who is ridiculously perfect in all aspects of life. A gem is intelligent, witty, adventurous, beautiful, cute, and always classy. Gems are extremely rare, but often get overlooked for dumb girls who are willing to put out on the first date. Please gentlemen! STOP making mistakes!! If you find a gem, and can capture her heart, keep her!",The most beautiful and amazing person ever to live in this universe. And if you (Kody) have her as a girl you better keep her forever cause she is perfect and you are the luckiest guy EVER!!!,0.39765127903
"A girl who is ridiculously perfect in all aspects of life. A gem is intelligent, witty, adventurous, beautiful, cute, and always classy. Gems are extremely rare, but often get overlooked for dumb girls who are willing to put out on the first date. Please gentlemen! STOP making mistakes!! If you find a gem, and can capture her heart, keep her!",Jewel= Goddess,0.164120459275
"A girl who is ridiculously perfect in all aspects of life. A gem is intelligent, witty, adventurous, beautiful, cute, and always classy. Gems are extremely rare, but often get overlooked for dumb girls who are willing to put out on the first date. Please gentlemen! STOP making mistakes!! If you find a gem, and can capture her heart, keep her!",a man's balls,0.154856116919
"A girl who is ridiculously perfect in all aspects of life. A gem is intelligent, witty, adventurous, beautiful, cute, and always classy. Gems are extremely rare, but often get overlooked for dumb girls who are willing to put out on the first date. Please gentlemen! STOP making mistakes!! If you find a gem, and can capture her heart, keep her!","Jewel; Just her name takes your breath away by its uniqueness and beauty. Her flaws are none, and her heart is that of a new born child. Complete innocence and purity. Her outward appearance is that which is most pleasing upon the eyes. And if not careful, one might mistake her for an Angel itself. Her elegant ways of life might make one feel petty and of no worth compared to one of such beauty and stature. But her words are as pleasing as harmonies music to the ears. And with love and kindness she can melt your scars and pain away into the past. Making one to feel as though they have reached a heaven in which no pain or bad things exsist. She is loyal till death, and never would compromise a relationship. She is honest and that of good heart. But is easily hurt and made to cry. But fear not, for she yearns only to forgive and forget, so all that remains is peace and happiness. If you had to describe Jewel in one simple word, it would have to simply be, Perfect.",0.499575813491
"A girl who is ridiculously perfect in all aspects of life. A gem is intelligent, witty, adventurous, beautiful, cute, and always classy. Gems are extremely rare, but often get overlooked for dumb girls who are willing to put out on the first date. Please gentlemen! STOP making mistakes!! If you find a gem, and can capture her heart, keep her!",Most loved! Beautiful and Rare.,0.293421507609
"A girl who is ridiculously perfect in all aspects of life. A gem is intelligent, witty, adventurous, beautiful, cute, and always classy. Gems are extremely rare, but often get overlooked for dumb girls who are willing to put out on the first date. Please gentlemen! STOP making mistakes!! If you find a gem, and can capture her heart, keep her!","Awesome, wonderful, great, amazing",0.248385801731
"used in dundee
meaning im up for it

(prounced with a g at the start/not said jem)",a really unique and sweet person,0.190791125554
"used in dundee
meaning im up for it

(prounced with a g at the start/not said jem)",An extremely beautiful and sweet girl,0.177703465408
"used in dundee
meaning im up for it

(prounced with a g at the start/not said jem)","Most talented singer, songwriter, poet, guitar player, artist, inspirational person ever to live.",0.168629502607
"used in dundee
meaning im up for it

(prounced with a g at the start/not said jem)","A kick ass person who is so amazing and you have to love her she is so beautiful! She is so SEXY!!! she is sweet kind fun energetic funny and she has a NICE ASS!!;)

(also known as Jewels)",0.28773545597
"used in dundee
meaning im up for it

(prounced with a g at the start/not said jem)",The most beautiful and amazing person ever to live in this universe. And if you (Kody) have her as a girl you better keep her forever cause she is perfect and you are the luckiest guy EVER!!!,0.19496967317
"used in dundee
meaning im up for it

(prounced with a g at the start/not said jem)",Jewel= Goddess,0.138496676551
"used in dundee
meaning im up for it

(prounced with a g at the start/not said jem)",a man's balls,0.127346032928
"used in dundee
meaning im up for it

(prounced with a g at the start/not said jem)","Jewel; Just her name takes your breath away by its uniqueness and beauty. Her flaws are none, and her heart is that of a new born child. Complete innocence and purity. Her outward appearance is that which is most pleasing upon the eyes. And if not careful, one might mistake her for an Angel itself. Her elegant ways of life might make one feel petty and of no worth compared to one of such beauty and stature. But her words are as pleasing as harmonies music to the ears. And with love and kindness she can melt your scars and pain away into the past. Making one to feel as though they have reached a heaven in which no pain or bad things exsist. She is loyal till death, and never would compromise a relationship. She is honest and that of good heart. But is easily hurt and made to cry. But fear not, for she yearns only to forgive and forget, so all that remains is peace and happiness. If you had to describe Jewel in one simple word, it would have to simply be, Perfect.",0.293557261937
"used in dundee
meaning im up for it

(prounced with a g at the start/not said jem)",Most loved! Beautiful and Rare.,0.129802526113
"used in dundee
meaning im up for it

(prounced with a g at the start/not said jem)","Awesome, wonderful, great, amazing",0.160291485057
"Something amazing, cool, or fantastic.",a really unique and sweet person,0.507426025937
"Something amazing, cool, or fantastic.",An extremely beautiful and sweet girl,0.435077165681
"Something amazing, cool, or fantastic.","Most talented singer, songwriter, poet, guitar player, artist, inspirational person ever to live.",0.360647557504
"Something amazing, cool, or fantastic.","A kick ass person who is so amazing and you have to love her she is so beautiful! She is so SEXY!!! she is sweet kind fun energetic funny and she has a NICE ASS!!;)

(also known as Jewels)",0.712498466736
"Something amazing, cool, or fantastic.",The most beautiful and amazing person ever to live in this universe. And if you (Kody) have her as a girl you better keep her forever cause she is perfect and you are the luckiest guy EVER!!!,0.656495978102
"Something amazing, cool, or fantastic.",Jewel= Goddess,0.183832110026
"Something amazing, cool, or fantastic.",a man's balls,0.153432133322
"Something amazing, cool, or fantastic.","Jewel; Just her name takes your breath away by its uniqueness and beauty. Her flaws are none, and her heart is that of a new born child. Complete innocence and purity. Her outward appearance is that which is most pleasing upon the eyes. And if not careful, one might mistake her for an Angel itself. Her elegant ways of life might make one feel petty and of no worth compared to one of such beauty and stature. But her words are as pleasing as harmonies music to the ears. And with love and kindness she can melt your scars and pain away into the past. Making one to feel as though they have reached a heaven in which no pain or bad things exsist. She is loyal till death, and never would compromise a relationship. She is honest and that of good heart. But is easily hurt and made to cry. But fear not, for she yearns only to forgive and forget, so all that remains is peace and happiness. If you had to describe Jewel in one simple word, it would have to simply be, Perfect.",0.531928996358
"Something amazing, cool, or fantastic.",Most loved! Beautiful and Rare.,0.433444307811
"Something amazing, cool, or fantastic.","Awesome, wonderful, great, amazing",0.660281266395
the nickname of one awesome girl,a really unique and sweet person,0.344185659933
the nickname of one awesome girl,An extremely beautiful and sweet girl,0.474065009001
the nickname of one awesome girl,"Most talented singer, songwriter, poet, guitar player, artist, inspirational person ever to live.",0.344657410547
the nickname of one awesome girl,"A kick ass person who is so amazing and you have to love her she is so beautiful! She is so SEXY!!! she is sweet kind fun energetic funny and she has a NICE ASS!!;)

(also known as Jewels)",0.484110326194
the nickname of one awesome girl,The most beautiful and amazing person ever to live in this universe. And if you (Kody) have her as a girl you better keep her forever cause she is perfect and you are the luckiest guy EVER!!!,0.627034714178
the nickname of one awesome girl,Jewel= Goddess,0.180341051761
the nickname of one awesome girl,a man's balls,0.171747738024
the nickname of one awesome girl,"Jewel; Just her name takes your breath away by its uniqueness and beauty. Her flaws are none, and her heart is that of a new born child. Complete innocence and purity. Her outward appearance is that which is most pleasing upon the eyes. And if not careful, one might mistake her for an Angel itself. Her elegant ways of life might make one feel petty and of no worth compared to one of such beauty and stature. But her words are as pleasing as harmonies music to the ears. And with love and kindness she can melt your scars and pain away into the past. Making one to feel as though they have reached a heaven in which no pain or bad things exsist. She is loyal till death, and never would compromise a relationship. She is honest and that of good heart. But is easily hurt and made to cry. But fear not, for she yearns only to forgive and forget, so all that remains is peace and happiness. If you had to describe Jewel in one simple word, it would have to simply be, Perfect.",0.658883771182
the nickname of one awesome girl,Most loved! Beautiful and Rare.,0.308565328013
the nickname of one awesome girl,"Awesome, wonderful, great, amazing",0.37494877255
The best you'll ever get.,a really unique and sweet person,0.332550675481
The best you'll ever get.,An extremely beautiful and sweet girl,0.202494441056
The best you'll ever get.,"Most talented singer, songwriter, poet, guitar player, artist, inspirational person ever to live.",0.43928626309
The best you'll ever get.,"A kick ass person who is so amazing and you have to love her she is so beautiful! She is so SEXY!!! she is sweet kind fun energetic funny and she has a NICE ASS!!;)

(also known as Jewels)",0.349971042307
The best you'll ever get.,The most beautiful and amazing person ever to live in this universe. And if you (Kody) have her as a girl you better keep her forever cause she is perfect and you are the luckiest guy EVER!!!,0.562801826076
The best you'll ever get.,Jewel= Goddess,0.114422673683
The best you'll ever get.,a man's balls,0.158374335179
The best you'll ever get.,"Jewel; Just her name takes your breath away by its uniqueness and beauty. Her flaws are none, and her heart is that of a new born child. Complete innocence and purity. Her outward appearance is that which is most pleasing upon the eyes. And if not careful, one might mistake her for an Angel itself. Her elegant ways of life might make one feel petty and of no worth compared to one of such beauty and stature. But her words are as pleasing as harmonies music to the ears. And with love and kindness she can melt your scars and pain away into the past. Making one to feel as though they have reached a heaven in which no pain or bad things exsist. She is loyal till death, and never would compromise a relationship. She is honest and that of good heart. But is easily hurt and made to cry. But fear not, for she yearns only to forgive and forget, so all that remains is peace and happiness. If you had to describe Jewel in one simple word, it would have to simply be, Perfect.",0.485834037231
The best you'll ever get.,Most loved! Beautiful and Rare.,0.235055657995
The best you'll ever get.,"Awesome, wonderful, great, amazing",0.302014110533
"1. Positive: When something/someone resembles the quality of a fine jewel, either in terms of behaviour or appearance.

2. Negative: Used with sarcasm to describe someone/something that is definately not possessing the good/rare qualitites of a precious jewel.
",a really unique and sweet person,0.212389789491
"1. Positive: When something/someone resembles the quality of a fine jewel, either in terms of behaviour or appearance.

2. Negative: Used with sarcasm to describe someone/something that is definately not possessing the good/rare qualitites of a precious jewel.
",An extremely beautiful and sweet girl,0.194165816936
"1. Positive: When something/someone resembles the quality of a fine jewel, either in terms of behaviour or appearance.

2. Negative: Used with sarcasm to describe someone/something that is definately not possessing the good/rare qualitites of a precious jewel.
","Most talented singer, songwriter, poet, guitar player, artist, inspirational person ever to live.",0.1764412695
"1. Positive: When something/someone resembles the quality of a fine jewel, either in terms of behaviour or appearance.

2. Negative: Used with sarcasm to describe someone/something that is definately not possessing the good/rare qualitites of a precious jewel.
","A kick ass person who is so amazing and you have to love her she is so beautiful! She is so SEXY!!! she is sweet kind fun energetic funny and she has a NICE ASS!!;)

(also known as Jewels)",0.309872294832
"1. Positive: When something/someone resembles the quality of a fine jewel, either in terms of behaviour or appearance.

2. Negative: Used with sarcasm to describe someone/something that is definately not possessing the good/rare qualitites of a precious jewel.
",The most beautiful and amazing person ever to live in this universe. And if you (Kody) have her as a girl you better keep her forever cause she is perfect and you are the luckiest guy EVER!!!,0.24588060676
"1. Positive: When something/someone resembles the quality of a fine jewel, either in terms of behaviour or appearance.

2. Negative: Used with sarcasm to describe someone/something that is definately not possessing the good/rare qualitites of a precious jewel.
",Jewel= Goddess,0.183383129729
"1. Positive: When something/someone resembles the quality of a fine jewel, either in terms of behaviour or appearance.

2. Negative: Used with sarcasm to describe someone/something that is definately not possessing the good/rare qualitites of a precious jewel.
",a man's balls,0.0978596829677
"1. Positive: When something/someone resembles the quality of a fine jewel, either in terms of behaviour or appearance.

2. Negative: Used with sarcasm to describe someone/something that is definately not possessing the good/rare qualitites of a precious jewel.
","Jewel; Just her name takes your breath away by its uniqueness and beauty. Her flaws are none, and her heart is that of a new born child. Complete innocence and purity. Her outward appearance is that which is most pleasing upon the eyes. And if not careful, one might mistake her for an Angel itself. Her elegant ways of life might make one feel petty and of no worth compared to one of such beauty and stature. But her words are as pleasing as harmonies music to the ears. And with love and kindness she can melt your scars and pain away into the past. Making one to feel as though they have reached a heaven in which no pain or bad things exsist. She is loyal till death, and never would compromise a relationship. She is honest and that of good heart. But is easily hurt and made to cry. But fear not, for she yearns only to forgive and forget, so all that remains is peace and happiness. If you had to describe Jewel in one simple word, it would have to simply be, Perfect.",0.485090825249
"1. Positive: When something/someone resembles the quality of a fine jewel, either in terms of behaviour or appearance.

2. Negative: Used with sarcasm to describe someone/something that is definately not possessing the good/rare qualitites of a precious jewel.
",Most loved! Beautiful and Rare.,0.18442236974
"1. Positive: When something/someone resembles the quality of a fine jewel, either in terms of behaviour or appearance.

2. Negative: Used with sarcasm to describe someone/something that is definately not possessing the good/rare qualitites of a precious jewel.
","Awesome, wonderful, great, amazing",0.187262842387
"Used to describe a person in a positive light, like a precious jewel. But can also be used sarcastically or very negatively in some respects.",a really unique and sweet person,0.290755384639
"Used to describe a person in a positive light, like a precious jewel. But can also be used sarcastically or very negatively in some respects.",An extremely beautiful and sweet girl,0.223970690205
"Used to describe a person in a positive light, like a precious jewel. But can also be used sarcastically or very negatively in some respects.","Most talented singer, songwriter, poet, guitar player, artist, inspirational person ever to live.",0.222631172526
"Used to describe a person in a positive light, like a precious jewel. But can also be used sarcastically or very negatively in some respects.","A kick ass person who is so amazing and you have to love her she is so beautiful! She is so SEXY!!! she is sweet kind fun energetic funny and she has a NICE ASS!!;)

(also known as Jewels)",0.449995948588
"Used to describe a person in a positive light, like a precious jewel. But can also be used sarcastically or very negatively in some respects.",The most beautiful and amazing person ever to live in this universe. And if you (Kody) have her as a girl you better keep her forever cause she is perfect and you are the luckiest guy EVER!!!,0.311396293578
"Used to describe a person in a positive light, like a precious jewel. But can also be used sarcastically or very negatively in some respects.",Jewel= Goddess,0.157229875157
"Used to describe a person in a positive light, like a precious jewel. But can also be used sarcastically or very negatively in some respects.",a man's balls,0.100491226063
"Used to describe a person in a positive light, like a precious jewel. But can also be used sarcastically or very negatively in some respects.","Jewel; Just her name takes your breath away by its uniqueness and beauty. Her flaws are none, and her heart is that of a new born child. Complete innocence and purity. Her outward appearance is that which is most pleasing upon the eyes. And if not careful, one might mistake her for an Angel itself. Her elegant ways of life might make one feel petty and of no worth compared to one of such beauty and stature. But her words are as pleasing as harmonies music to the ears. And with love and kindness she can melt your scars and pain away into the past. Making one to feel as though they have reached a heaven in which no pain or bad things exsist. She is loyal till death, and never would compromise a relationship. She is honest and that of good heart. But is easily hurt and made to cry. But fear not, for she yearns only to forgive and forget, so all that remains is peace and happiness. If you had to describe Jewel in one simple word, it would have to simply be, Perfect.",0.436574521551
"Used to describe a person in a positive light, like a precious jewel. But can also be used sarcastically or very negatively in some respects.",Most loved! Beautiful and Rare.,0.206408030715
"Used to describe a person in a positive light, like a precious jewel. But can also be used sarcastically or very negatively in some respects.","Awesome, wonderful, great, amazing",0.21388191146
"One of the great rock and roll bands of the 70's and 80's, started by former members of Santana, and fronted (most famously) by Steve Perry.  

The late 70's and early 80's were Journey's most successful period, with songs on the charts such as ""Lights,"" ""Any Way You Want It,"" ""Don't Stop Believin,"" ""Who's Cryin' Now,"" ""Be Good to Yourself,"" and the standard for [power ballads], ""Open Arms.""  

In the following years, there was turmoil in the band, from members getting fired and quitting.  The band reunited briefly in the mid-90's and then continued on without Steve Perry.  A new vocalist was found in Steve Augeri, who has an odd resemblance to Steve Perry, in both looks and in singing.  The band continues to make albums and go on tour.

Last year, Journey got a star on the Hollywood Walk of Fame, with many Journey members from the past and from now present.  ""Don't Stop Believin"" was featured in an episode of ""Family Guy.""  It was also made the official Chicago White Sox anthem on their way to the World Series.        ",To go an an extreme trek or adventure for some vagina,0.208624175721
